Geo_FIPS,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_BTTR,Geo_BTBG,Geo_AREALAND,Geo_AREAWATR,ACS19_5yr_B25003001,ACS19_5yr_B25003002,ACS19_5yr_B25003003,ACS19_5yr_B25003001s,ACS19_5yr_B25003002s,ACS19_5yr_B25003003s
"06025010800","Census Tract 108","Census Tract 108, Imperial County, California","ca","140","00","ACSSF","0003640",,,,,"06","025",,,,"010800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025010800",,,"289988517","0",408,273,135,40.60606,29.69697,34.54546
"06025010900","Census Tract 109","Census Tract 109, Imperial County, California","ca","140","00","ACSSF","0003641",,,,,"06","025",,,,"010900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025010900",,,"16189623","11902",1928,1096,832,171.5152,145.4545,125.4545
"06025011000","Census Tract 110","Census Tract 110, Imperial County, California","ca","140","00","ACSSF","0003642",,,,,"06","025",,,,"011000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025011000",,,"180074614","59691",3835,2861,974,215.7576,231.5152,165.4545
"06025011100","Census Tract 111","Census Tract 111, Imperial County, California","ca","140","00","ACSSF","0003643",,,,,"06","025",,,,"011100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025011100",,,"201633524","146453",1060,645,415,64.24242,58.18182,61.21212
"06025011201","Census Tract 112.01","Census Tract 112.01, Imperial County, California","ca","140","00","ACSSF","0003644",,,,,"06","025",,,,"011201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025011201",,,"14435027","0",1799,1282,517,152.1212,153.3333,84.84849
"06025011202","Census Tract 112.02","Census Tract 112.02, Imperial County, California","ca","140","00","ACSSF","0003645",,,,,"06","025",,,,"011202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025011202",,,"1644374","0",1612,562,1050,81.21212,80,92.12122
"06025011300","Census Tract 113","Census Tract 113, Imperial County, California","ca","140","00","ACSSF","0003646",,,,,"06","025",,,,"011300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025011300",,,"128721955","0",2652,1713,939,142.4242,145.4545,116.9697
"06025011400","Census Tract 114","Census Tract 114, Imperial County, California","ca","140","00","ACSSF","0003647",,,,,"06","025",,,,"011400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025011400",,,"3966374","21575",1001,439,562,56.9697,66.06061,67.87878
"06025011500","Census Tract 115","Census Tract 115, Imperial County, California","ca","140","00","ACSSF","0003648",,,,,"06","025",,,,"011500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025011500",,,"2052294","0",1553,458,1095,75.15151,75.75758,96.36364
"06025011600","Census Tract 116","Census Tract 116, Imperial County, California","ca","140","00","ACSSF","0003649",,,,,"06","025",,,,"011600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025011600",,,"2046740","0",1778,569,1209,107.2727,86.66666,115.7576
"06025011700","Census Tract 117","Census Tract 117, Imperial County, California","ca","140","00","ACSSF","0003650",,,,,"06","025",,,,"011700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025011700",,,"2004782","0",1331,863,468,70.30303,68.48485,79.39394
"06025011801","Census Tract 118.01","Census Tract 118.01, Imperial County, California","ca","140","00","ACSSF","0003651",,,,,"06","025",,,,"011801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025011801",,,"3265947","0",1184,1045,139,50.90909,65.45454,43.0303
"06025011802","Census Tract 118.02","Census Tract 118.02, Imperial County, California","ca","140","00","ACSSF","0003652",,,,,"06","025",,,,"011802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025011802",,,"1729033","0",1442,672,770,58.18182,50.90909,61.21212
"06025011803","Census Tract 118.03","Census Tract 118.03, Imperial County, California","ca","140","00","ACSSF","0003653",,,,,"06","025",,,,"011803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025011803",,,"12382386","23943",1523,1261,262,83.63636,96.36364,63.0303
"06025011900","Census Tract 119","Census Tract 119, Imperial County, California","ca","140","00","ACSSF","0003654",,,,,"06","025",,,,"011900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025011900",,,"224235224","0",2490,1637,853,148.4848,143.6364,139.3939
"06025012001","Census Tract 120.01","Census Tract 120.01, Imperial County, California","ca","140","00","ACSSF","0003655",,,,,"06","025",,,,"012001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025012001",,,"561594","0",890,145,745,69.09091,41.81818,83.0303
"06025012002","Census Tract 120.02","Census Tract 120.02, Imperial County, California","ca","140","00","ACSSF","0003656",,,,,"06","025",,,,"012002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025012002",,,"4890284","0",2233,1532,701,129.697,125.4545,116.9697
"06025012100","Census Tract 121","Census Tract 121, Imperial County, California","ca","140","00","ACSSF","0003657",,,,,"06","025",,,,"012100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025012100",,,"2660386","0",1794,695,1099,138.1818,125.4545,153.9394
"06025012200","Census Tract 122","Census Tract 122, Imperial County, California","ca","140","00","ACSSF","0003658",,,,,"06","025",,,,"012200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025012200",,,"5177542","0",1639,1062,577,85.45454,83.63636,73.93939
"06025012301","Census Tract 123.01","Census Tract 123.01, Imperial County, California","ca","140","00","ACSSF","0003659",,,,,"06","025",,,,"012301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025012301",,,"2371137061","0",373,270,103,50.30303,46.66667,32.12121
"06025012302","Census Tract 123.02","Census Tract 123.02, Imperial County, California","ca","140","00","ACSSF","0003660",,,,,"06","025",,,,"012302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025012302",,,"167953058","346138937",2352,1739,613,127.8788,158.1818,110.9091
"06025012400","Census Tract 124","Census Tract 124, Imperial County, California","ca","140","00","ACSSF","0003661",,,,,"06","025",,,,"012400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025012400",,,"5771537639","214374541",368,310,58,58.18182,58.78788,27.27273
"06025940000","Census Tract 9400","Census Tract 9400, Imperial County, California","ca","140","00","ACSSF","0003662",,,,,"06","025",,,,"940000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06025940000",,,"114035418","3024505",497,226,271,69.09091,47.87879,43.0303
"06027000100","Census Tract 1","Census Tract 1, Inyo County, California","ca","140","00","ACSSF","0003663",,,,,"06","027",,,,"000100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06027000100",,,"817699255","1791708",1177,1061,116,61.21212,57.57576,30.90909
"06027000200","Census Tract 2","Census Tract 2, Inyo County, California","ca","140","00","ACSSF","0003664",,,,,"06","027",,,,"000200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06027000200",,,"1051934534","11433755",703,520,183,37.57576,38.78788,29.69697
"06027000300","Census Tract 3","Census Tract 3, Inyo County, California","ca","140","00","ACSSF","0003665",,,,,"06","027",,,,"000300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06027000300",,,"11875195","2406",973,950,23,46.66667,47.27273,12.72727
"06027000400","Census Tract 4","Census Tract 4, Inyo County, California","ca","140","00","ACSSF","0003666",,,,,"06","027",,,,"000400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06027000400",,,"10380552","162410",2601,1095,1506,119.3939,104.8485,129.697
"06027000500","Census Tract 5","Census Tract 5, Inyo County, California","ca","140","00","ACSSF","0003667",,,,,"06","027",,,,"000500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06027000500",,,"6774938763","22267577",1076,753,323,49.69697,50.30303,38.18182
"06027000800","Census Tract 8","Census Tract 8, Inyo County, California","ca","140","00","ACSSF","0003668",,,,,"06","027",,,,"000800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06027000800",,,"17743852489","41257887",1420,825,595,89.69697,76.36364,78.78788
"06029000101","Census Tract 1.01","Census Tract 1.01, Kern County, California","ca","140","00","ACSSF","0003669",,,,,"06","029",,,,"000101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029000101",,,"20486956","0",4689,1560,3129,176.9697,196.9697,246.0606
"06029000102","Census Tract 1.02","Census Tract 1.02, Kern County, California","ca","140","00","ACSSF","0003670",,,,,"06","029",,,,"000102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029000102",,,"1734856","0",1220,638,582,64.24242,61.81818,63.63636
"06029000200","Census Tract 2","Census Tract 2, Kern County, California","ca","140","00","ACSSF","0003671",,,,,"06","029",,,,"000200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029000200",,,"2842591","0",2782,626,2156,132.7273,109.697,172.7273
"06029000300","Census Tract 3","Census Tract 3, Kern County, California","ca","140","00","ACSSF","0003672",,,,,"06","029",,,,"000300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029000300",,,"1518290","0",1776,514,1262,71.51515,81.21212,100
"06029000400","Census Tract 4","Census Tract 4, Kern County, California","ca","140","00","ACSSF","0003673",,,,,"06","029",,,,"000400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029000400",,,"3020182","139236",1591,472,1119,78.78788,69.09091,87.87878
"06029000503","Census Tract 5.03","Census Tract 5.03, Kern County, California","ca","140","00","ACSSF","0003674",,,,,"06","029",,,,"000503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029000503",,,"10349739","35845",2805,2571,234,56.36364,99.39394,88.48485
"06029000504","Census Tract 5.04","Census Tract 5.04, Kern County, California","ca","140","00","ACSSF","0003675",,,,,"06","029",,,,"000504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029000504",,,"3281606","0",1797,897,900,61.81818,64.84849,84.24242
"06029000505","Census Tract 5.05","Census Tract 5.05, Kern County, California","ca","140","00","ACSSF","0003676",,,,,"06","029",,,,"000505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029000505",,,"1954224","0",1397,1053,344,35.75758,58.18182,53.93939
"06029000506","Census Tract 5.06","Census Tract 5.06, Kern County, California","ca","140","00","ACSSF","0003677",,,,,"06","029",,,,"000506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029000506",,,"3264753","0",1152,230,922,58.78788,30.90909,69.69697
"06029000507","Census Tract 5.07","Census Tract 5.07, Kern County, California","ca","140","00","ACSSF","0003678",,,,,"06","029",,,,"000507",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029000507",,,"17063106","441164",1307,1072,235,36.9697,58.18182,54.54546
"06029000600","Census Tract 6","Census Tract 6, Kern County, California","ca","140","00","ACSSF","0003679",,,,,"06","029",,,,"000600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029000600",,,"4335420","272345",2494,510,1984,117.5758,107.8788,131.5152
"06029000700","Census Tract 7","Census Tract 7, Kern County, California","ca","140","00","ACSSF","0003680",,,,,"06","029",,,,"000700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029000700",,,"2710708","0",1807,1276,531,73.33334,99.39394,87.87878
"06029000800","Census Tract 8","Census Tract 8, Kern County, California","ca","140","00","ACSSF","0003681",,,,,"06","029",,,,"000800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029000800",,,"2331736","0",1524,948,576,57.57576,92.12122,95.15151
"06029000902","Census Tract 9.02","Census Tract 9.02, Kern County, California","ca","140","00","ACSSF","0003682",,,,,"06","029",,,,"000902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029000902",,,"1325575","0",1248,755,493,68.48485,58.78788,89.69697
"06029000903","Census Tract 9.03","Census Tract 9.03, Kern County, California","ca","140","00","ACSSF","0003683",,,,,"06","029",,,,"000903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029000903",,,"1655594","0",1405,675,730,44.24242,80.60606,95.75758
"06029000904","Census Tract 9.04","Census Tract 9.04, Kern County, California","ca","140","00","ACSSF","0003684",,,,,"06","029",,,,"000904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029000904",,,"2279236","0",1432,913,519,52.72727,78.18182,72.12122
"06029000905","Census Tract 9.05","Census Tract 9.05, Kern County, California","ca","140","00","ACSSF","0003685",,,,,"06","029",,,,"000905",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029000905",,,"1286999","0",798,529,269,40,40.60606,41.21212
"06029000906","Census Tract 9.06","Census Tract 9.06, Kern County, California","ca","140","00","ACSSF","0003686",,,,,"06","029",,,,"000906",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029000906",,,"1317080","0",1281,757,524,46.06061,84.24242,93.33334
"06029000907","Census Tract 9.07","Census Tract 9.07, Kern County, California","ca","140","00","ACSSF","0003687",,,,,"06","029",,,,"000907",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029000907",,,"1270876","0",672,474,198,33.33333,38.18182,37.57576
"06029000908","Census Tract 9.08","Census Tract 9.08, Kern County, California","ca","140","00","ACSSF","0003688",,,,,"06","029",,,,"000908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029000908",,,"2083340","0",1668,1188,480,49.69697,71.51515,72.12122
"06029000909","Census Tract 9.09","Census Tract 9.09, Kern County, California","ca","140","00","ACSSF","0003689",,,,,"06","029",,,,"000909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029000909",,,"2732705","0",948,823,125,25.45455,37.57576,37.57576
"06029000910","Census Tract 9.10","Census Tract 9.10, Kern County, California","ca","140","00","ACSSF","0003690",,,,,"06","029",,,,"000910",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029000910",,,"38352955","0",4094,2609,1485,144.2424,164.8485,162.4242
"06029001000","Census Tract 10","Census Tract 10, Kern County, California","ca","140","00","ACSSF","0003691",,,,,"06","029",,,,"001000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029001000",,,"46640041","0",2816,2182,634,89.09091,150.303,153.9394
"06029001101","Census Tract 11.01","Census Tract 11.01, Kern County, California","ca","140","00","ACSSF","0003692",,,,,"06","029",,,,"001101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029001101",,,"2814696","0",1443,670,773,52.72727,67.87878,81.21212
"06029001102","Census Tract 11.02","Census Tract 11.02, Kern County, California","ca","140","00","ACSSF","0003693",,,,,"06","029",,,,"001102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029001102",,,"2028696","0",1724,966,758,75.75758,98.78788,107.8788
"06029001103","Census Tract 11.03","Census Tract 11.03, Kern County, California","ca","140","00","ACSSF","0003694",,,,,"06","029",,,,"001103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029001103",,,"1242889","0",1255,299,956,53.33333,42.42424,72.72727
"06029001201","Census Tract 12.01","Census Tract 12.01, Kern County, California","ca","140","00","ACSSF","0003695",,,,,"06","029",,,,"001201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029001201",,,"1089725","0",742,329,413,35.15152,40.60606,46.66667
"06029001202","Census Tract 12.02","Census Tract 12.02, Kern County, California","ca","140","00","ACSSF","0003696",,,,,"06","029",,,,"001202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029001202",,,"1485487","0",1567,308,1259,66.66666,46.66667,72.72727
"06029001300","Census Tract 13","Census Tract 13, Kern County, California","ca","140","00","ACSSF","0003697",,,,,"06","029",,,,"001300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029001300",,,"1963270","0",1992,361,1631,103.6364,66.66666,112.1212
"06029001400","Census Tract 14","Census Tract 14, Kern County, California","ca","140","00","ACSSF","0003698",,,,,"06","029",,,,"001400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029001400",,,"2350102","0",2327,472,1855,101.8182,104.8485,152.7273
"06029001500","Census Tract 15","Census Tract 15, Kern County, California","ca","140","00","ACSSF","0003699",,,,,"06","029",,,,"001500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029001500",,,"2352332","0",677,263,414,34.54546,40,46.06061
"06029001600","Census Tract 16","Census Tract 16, Kern County, California","ca","140","00","ACSSF","0003700",,,,,"06","029",,,,"001600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029001600",,,"3601881","0",725,108,617,41.21212,20.60606,40.60606
"06029001700","Census Tract 17","Census Tract 17, Kern County, California","ca","140","00","ACSSF","0003701",,,,,"06","029",,,,"001700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029001700",,,"3615011","72401",1716,885,831,97.57576,93.93939,96.9697
"06029001801","Census Tract 18.01","Census Tract 18.01, Kern County, California","ca","140","00","ACSSF","0003702",,,,,"06","029",,,,"001801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029001801",,,"2487325","0",1989,830,1159,80,101.8182,125.4545
"06029001802","Census Tract 18.02","Census Tract 18.02, Kern County, California","ca","140","00","ACSSF","0003703",,,,,"06","029",,,,"001802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029001802",,,"4615297","377065",2206,846,1360,69.69697,89.69697,100.6061
"06029001901","Census Tract 19.01","Census Tract 19.01, Kern County, California","ca","140","00","ACSSF","0003704",,,,,"06","029",,,,"001901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029001901",,,"1728800","0",1362,751,611,50.90909,80.60606,90.90909
"06029001902","Census Tract 19.02","Census Tract 19.02, Kern County, California","ca","140","00","ACSSF","0003705",,,,,"06","029",,,,"001902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029001902",,,"1711054","0",1619,468,1151,70.30303,66.66666,89.09091
"06029002000","Census Tract 20","Census Tract 20, Kern County, California","ca","140","00","ACSSF","0003706",,,,,"06","029",,,,"002000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002000",,,"2577507","0",2298,477,1821,111.5152,86.66666,119.3939
"06029002100","Census Tract 21","Census Tract 21, Kern County, California","ca","140","00","ACSSF","0003707",,,,,"06","029",,,,"002100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002100",,,"1438068","0",868,328,540,42.42424,40.60606,49.09091
"06029002200","Census Tract 22","Census Tract 22, Kern County, California","ca","140","00","ACSSF","0003708",,,,,"06","029",,,,"002200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002200",,,"1933323","0",1449,437,1012,69.09091,53.93939,85.45454
"06029002301","Census Tract 23.01","Census Tract 23.01, Kern County, California","ca","140","00","ACSSF","0003709",,,,,"06","029",,,,"002301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002301",,,"6667733","0",2728,1608,1120,67.87878,147.8788,156.9697
"06029002302","Census Tract 23.02","Census Tract 23.02, Kern County, California","ca","140","00","ACSSF","0003710",,,,,"06","029",,,,"002302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002302",,,"2390586","0",862,295,567,38.78788,34.54546,42.42424
"06029002400","Census Tract 24","Census Tract 24, Kern County, California","ca","140","00","ACSSF","0003711",,,,,"06","029",,,,"002400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002400",,,"39382464","0",2112,1303,809,54.54546,85.45454,91.51515
"06029002500","Census Tract 25","Census Tract 25, Kern County, California","ca","140","00","ACSSF","0003712",,,,,"06","029",,,,"002500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002500",,,"6210975","0",2442,963,1479,86.06061,132.7273,132.7273
"06029002600","Census Tract 26","Census Tract 26, Kern County, California","ca","140","00","ACSSF","0003713",,,,,"06","029",,,,"002600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002600",,,"2264909","0",941,466,475,36.9697,42.42424,52.72727
"06029002700","Census Tract 27","Census Tract 27, Kern County, California","ca","140","00","ACSSF","0003714",,,,,"06","029",,,,"002700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002700",,,"2544245","0",1894,1066,828,53.93939,103.6364,102.4242
"06029002804","Census Tract 28.04","Census Tract 28.04, Kern County, California","ca","140","00","ACSSF","0003715",,,,,"06","029",,,,"002804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002804",,,"2387935","0",1445,1090,355,47.27273,64.24242,51.51515
"06029002806","Census Tract 28.06","Census Tract 28.06, Kern County, California","ca","140","00","ACSSF","0003716",,,,,"06","029",,,,"002806",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002806",,,"4529674","695066",919,231,688,52.72727,28.48485,59.39394
"06029002807","Census Tract 28.07","Census Tract 28.07, Kern County, California","ca","140","00","ACSSF","0003717",,,,,"06","029",,,,"002807",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002807",,,"3141481","0",1409,1231,178,41.21212,80.60606,69.69697
"06029002808","Census Tract 28.08","Census Tract 28.08, Kern County, California","ca","140","00","ACSSF","0003718",,,,,"06","029",,,,"002808",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002808",,,"3628740","0",2607,1696,911,95.15151,101.8182,103.0303
"06029002811","Census Tract 28.11","Census Tract 28.11, Kern County, California","ca","140","00","ACSSF","0003719",,,,,"06","029",,,,"002811",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002811",,,"3802021","0",1383,1268,115,43.0303,49.69697,30.90909
"06029002812","Census Tract 28.12","Census Tract 28.12, Kern County, California","ca","140","00","ACSSF","0003720",,,,,"06","029",,,,"002812",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029002812",,,"1593255","0",1996,593,1403,68.48485,69.69697,87.87878
